,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
156,156,1173683006709649413,crib sheets worthy instagram feed make cutest photo ops,crib sheets photo ops
157,157,1173639546505957376,love amazing mommy must products star shared us,mommy products
158,158,1173620084616630273,love amazing baby carriers wraps classic carriers top picks,baby carriers carriers picks
159,159,1173619239418245120,best strollers car seats current sale,strollers car seats sale
160,160,1172647726674137088,rachel zoe debuts first home collection babies kids teens pottery barn dreamy,rachel zoe debuts home collection babies kids teens barn dreamy
161,161,1172647055027662848,take advantage sweet online savings big ticket must haves like top rated strollers car seats,advantage savings ticket strollers car seats
162,162,1172534458697900033,loving collab time make kids holiday dreams come true,collab time kids
163,163,1172511706557353985,definitely going want grab item two epic amazon baby registry,item epic amazon baby registry
164,164,1172273966532182016,check adorable disney character halloween costumes kids co tl cnhoo,check disney character costumes kids cnhoo
165,165,1171920774573252610,check best halloween march disney co azhlcpmivf,check march disney co azhlcpmivf
166,166,1171882322335096833,design nursery picks best items best baby sale currently happening,design nursery items baby sale
167,167,1171860248640069633,popular potty top pick parents sale amazon co hr itbj,potty pick parents sale co hr itbj
168,168,1171808124631691264,clean time breeze vacuum kids really works,time breeze vacuum kids works
169,169,1171533827182743553,make heading back class season super cool dr seuss themed school supplies,class season cool dr seuss school supplies
170,170,1171532817332723719,check roundup snappy picture day styles guaranteed make kid smile co fpn tul,check roundup picture day styles kid smile co fpn tul
171,171,1171440558381731845,dresses perfect heading back school style,dresses school style
172,172,1171431654784585728,new line diaper bags flying shelves hard see,line diaper bags shelves
173,173,1171092425655427073,rounded best denim jackets whole family time fall,denim jackets family time fall
174,174,1171092150974631936,love carve pumpkin kits,carve kits
175,175,1170071376306348032,best silicone baby bottles little one co el vftweg,silicone baby co el vftweg
176,176,1170020877955739650,build little fashionista wardrobe fab dress styles fall co lmqdr tp,wardrobe fab dress styles lmqdr tp
177,177,1169701637230878720,check premium plant based products kristen bell dax shepard hello bello line walmart,check premium plant products hello bello line walmart
178,178,1169680778948763648,mores season every season awesome kits accessories,mores season season kits accessories
179,179,1169630396591554564,collection flying shelves easy see co olkvqiokoe,collection shelves olkvqiokoe
180,180,1169363895569584128,time get spooky check favorite halloween home decor spectacular season,time home decor spectacular season
181,181,1168987314003021825,need better personal care products teen tween boy check product round,need care products boy check product round
182,182,1168926148903997447,yoga instructor author mom four knows manage picky eaters,yoga instructor author knows eaters
183,183,1167463494079393794,happy national slinky day co cfhd ptkf,slinky day cfhd ptkf
184,184,1167463083922599940,check picks best building blocks toddlers,check building blocks toddlers
185,185,1167194770780938240,labor days sales get set save big fab deals babies kids co vaed rlrk,labor days sales fab deals babies kids vaed rlrk
186,186,1167173582839013376,check walmart top rated toys chosen kids co spezslcvt,walmart top chosen kids spezslcvt
187,187,1167132504643526658,august th national slinky day celebrate awesome slinky toys co cfhd ptkf,th slinky day slinky toys cfhd ptkf
188,188,1167119447385083906,love tummy time toys baby co tmw qkos,tummy time tmw qkos
189,189,1166750184375750656,chatted baby hit show check interview,baby interview
190,190,1166456030080983042,caboodles back better ever check plus beauty products tween teen,caboodles beauty products
191,191,1166421203491479554,check roundup spooktacular halloween books little one love co dgzsgijjn,check roundup halloween books love co dgzsgijjn
192,192,1166413163287498754,top best selling kids books amazon click link see add kid reading list,kids books link list
193,193,1166411836675239936,check picks best toys toddler boys,check picks toddler boys
194,194,1166154479017832448,favorite halloween movie make list,movie list
195,195,1156608212696801281,little one channel peppa,channel peppa
196,196,1156252919848755200,make back school less stressful,school
197,197,1155949317938532361,need affordable mascara,need mascara
198,198,1155922768304758784,get ready back school season deals,school season deals
199,199,1154487354868084746,survive downpours,downpours
200,200,1154077808651636736,channel get little one super cute crib sheets,channel cute crib sheets
201,201,1153776076361011202,cute,cute
203,203,1152249487437508613,might need get two sets retro ponies,sets ponies
205,205,1151600954690740224,excited deal,deal
206,206,1151588583775645696,need new vacuum,vacuum
207,207,1151532718930444290,hello bello new vitamin line,hello vitamin line
208,208,1151512702277292033,missed amazon prime day fret walmart great deals,day walmart deals
209,209,1151229890064211970,hurry grab deals prime day ends,hurry grab deals day ends
210,210,1151195458049589248,hey teachers rounded best deals,hey teachers deals
211,211,1151157331700281345,little moccs cute,cute
212,212,1150931071992774657,want build unicorn army,build army
213,213,1150927847973937153,market new cast iron pans great deal,market cast iron deal
214,214,1150872704796516352,tablet,tablet
215,215,1150859734762831872,rt compiled best deals baby gear kitchen appliances electronics check,rt deals kitchen appliances electronics
216,216,1150850045253734400,kiddo love deal,kiddo deal
217,217,1150830716718108672,great time pick new active wear kids,time wear kids
218,218,1150782714683056133,instant pot way good deal pass,pot way deal pass
219,219,1150754872209399808,compiled best deals baby gear kitchen appliances electronics check ou,deals kitchen appliances electronics ou
220,220,1149758691190554625,check exclusive interview watch premiere new video song monsters,interview watch video song monsters
221,221,1148694590981058561,perfect baby shower gift,baby shower gift
222,222,1148313156839714817,seen yet,
223,223,1148265814862290945,amazon revealed new exclusive kids line launches,kids line launches
224,224,1146513358306324480,want catch extra zzzs blackout curtains help,catch zzzs blackout curtains
225,225,1146467060849020928,robeez huge sale,robeez sale
226,226,1146106976318971909,break mores fourth july weekend,break mores july weekend
227,227,1144671942957510657,got anniversary coming,
228,228,1144284681971601408,live facebook amp,facebook amp
229,229,1143984966281379853,bring sand kiddos summer,bring sand kiddos summer
230,230,1143630256554807296,moms want try toxin free cruelty free vegan nail polish,moms try toxin cruelty vegan polish
231,231,1141773925204025345,check round best strollers every family,check round strollers family
232,232,1141423141132079105,check adorable toy story moccassins sold,check story moccassins
233,233,1141094424761524226,get much needed rest awesome products sleep deprived parens,rest awesome products parens
234,234,1140690848042143744,new dad andy cohen shared must haves new dads got list,dad andy cohen dads list
235,235,1139238019876212736,check awesome last minute father day gifts still time buy something dad,check minute day gifts time something dad
236,236,1138844846955933697,rounded best anti aging products break bank,anti products bank
237,237,1138556202969894917,goal girl celebrate usa women soccer team big win rounded best soccer gear girls,goal girl celebrate women team win soccer girls
238,238,1138180890406850561,rounded cutest daddy looks ahead father day,day
239,239,1137001488184696832,check awesome gifts accessories celebration,gifts accessories celebration
240,240,1136664007585226762,rounded best swim diapers little one make one fun summer,swim diapers fun summer
241,241,1136008271742025728,mattresses babies toddlers help little one get rest need,mattresses toddlers get rest need
242,242,1134888919886159873,national pineapple day celebrate rounded cutest toys gifts everyone family,pineapple day gifts everyone family
243,243,1134558826361950208,eva amurri martino recently launched line mommy outfits,eva amurri martino line mommy outfits
244,244,1134176953462874114,shoes pregnant women comfy stylish,shoes women
245,245,1133806048819712001,moms love amazing spa treatments home,moms spa treatments home
246,246,1133764777820479488,pacifiers picks best,pacifiers picks
247,247,1131603125289324544,rounded best books kid summer reading list,books summer reading list
248,248,1130557764554637313,find shopping list exclusive interview,list interview
249,249,1129433791666241539,stock kitchen essentials secure meal person need walmart fight hunger campaign,stock kitchen essentials person hunger campaign
250,250,1129061680149872640,tents sleeping bags everything got everything need family next camping,tents bags everything everything family camping
251,251,1128710422226452480,mila emma stauffer done check newest collection sells,mila emma check collection
252,252,1128343274312351745,check exclusive interview real housewives potomac star monique samuels,interview housewives star monique samuels
253,253,1127959298519240709,pottery barn kids launched toy story line want,pottery barn kids story line
254,254,1126902004368986114,grocery purchases help walmart fight hunger campaign secure billion meals need,grocery purchases hunger campaign secure meals
255,255,1126268775597248512,want get meghan maternity style rounded best looks celebrate archie arrival,get maternity style looks arrival
256,256,1126163465423421440,mother day days away still time grab last minute gift picks,day days time grab minute gift picks
257,257,1125801440163901440,detective pikachu hits theaters may rounded best toys gifts celebrate movie,pikachu theaters gifts movie
258,258,1125433644577906688,royal baby let look back duchess meghan best maternity fashion moments,royal baby duchess meghan maternity fashion moments
259,259,1124349347511115783,gear next adventure great hiking boots kids,adventure boots kids
260,260,1124021684158251009,freshen routine spring multi purpose beauty products,spring multi beauty products
261,261,1123646826568089600,best leggings postpartum months need lot support,leggings months lot support
262,262,1123620707353747458,macy major sale maternity kids clothes want,macy sale maternity kids clothes
263,263,1123305553609003008,check list diaper bag must haves thankful,check list bag
264,264,1123262317817470980,going want everything arielle noa charnas new collection children nordstrom,everything arielle collection children
265,265,1122899435112022021,crewcuts available amazon rounded favorite picks,crewcuts amazon picks
266,266,1121930423997743104,actress shares must summer picks kids,shares summer picks kids
267,267,1121484844918345731,support growing bump maternity belts belly bands,support maternity belts bands
268,268,1121453532748623874,mom blogger influencer shares must haves twins good,mom blogger shares twins
269,269,1121094031965028352,toddlers love awesome water tables parents love keep busy hours,toddlers water tables parents hours
270,270,1120780515978752000,spring time allergies met match amazing humidifiers kids,spring time allergies match humidifiers kids
271,271,1120721783697571842,parents kids love new sensory friendly furniture collection,parents kids furniture collection
272,272,1120358668468400129,happy earth day celebrate making home eco friendly awesome products,earth day products
273,273,1118915978568642560,actress threw daughter kenzie tea party birthday fit royalty shared party plan,actress kenzie tea party birthday royalty party plan
274,274,1118593285126328320,keep kids safe healthy great products kids allergies,kids products kids allergies
275,275,1118564323465543681,get glowing skin inside wellness supplements,wellness supplements
276,276,1118286835371913216,still time grab one adorable personalized easter baskets,time easter baskets
277,277,1118228681741217792,eco friendly products baby also super friendly planet score,products baby planet score
278,278,1118177632854642688,check exclusive interview actress,interview actress
279,279,1117832675837075458,mom fashion influencer wrote fab new book,mom fashion influencer book
280,280,1117173905041633280,shop trendiest sneakers season whole family,shop sneakers season family
281,281,1117173353071009792,got trendiest spring sneakers whole family course amazing prices,spring sneakers family course prices
282,282,1116743999296102404,check latest spring fashion trends moms,check spring fashion trends moms
283,283,1116427908447461377,first time moms love sweet mother day gifts,time moms day gifts
284,284,1116018704259715085,make diaper duty little easier simple stylish diaper pails,diaper duty diaper pails
285,285,1115740815261863936,major sale toys happening right one day hurry,sale toys day hurry
286,286,1115691335862898689,honor rounded magical unicorn gifts kids,honor gifts kids
287,287,1115607299433824256,new lego sets boys girls perfect tiny brick builder life,sets girls brick builder life
288,288,1115285976593698816,tips mom influencer mindy mcknight aka keep kids safe online,tips mindy mcknight aka kids online
289,289,1114176754187370496,teethers help baby teething discomfort plus super cute taco teethers yes plea,teethers cute taco teethers plea
290,290,1113975105510625281,best soothers sound machines little one,soothers machines
291,291,1113520328737792001,scientist gives us inspo need help kids next science fair project chec,scientist science fair project chec
292,292,1113080965503574016,miss atlantis paradise island summer savings event week book dream vacation,miss atlantis paradise island summer savings event week book dream vacation
293,293,1112751060182056960,celebrate april fool day joke books kids,celebrate day books kids
294,294,1111662923896811521,take trip memory lane awesome retro toys,trip memory lane retro toys
295,295,1111284074671456256,check amazing ways store breastmilk,check ways breastmilk
296,296,1110896093334851584,forget elf shelf peep perch perfect easter gift kids,easter gift kids
297,297,1110617387173318658,guys collabed line kids shoes get sell,guys line kids shoes
298,298,1110617108323450883,collabed line kids shoes get sell,line kids shoes
299,299,1110518183084077056,going want grab adorable baby moccasins,grab baby moccasins
300,300,1108766266523860992,pacifiers picks best,pacifiers picks
301,301,1108464865398702080,favorite flying elephant hits theaters days march get ready highly antici,hits theaters days
302,302,1108428615195201538,personalized easter baskets make lasting memories years come,baskets memories years
303,303,1108368677047599104,ways keep kid entertained plane make next vacation go much smoother,ways kid plane vacation
304,304,1108066660664201217,check picks best training bras teens tweens,check picks bras teens tweens
305,305,1108015595574960128,mattresses babies toddlers help little one get rest need,mattresses toddlers get rest need
306,306,1107784681385267200,bunnies birdies spring cakes perfect way celebrate season,bunnies birdies cakes way celebrate season
307,307,1107723393816776706,sex ed books great way teach kid birds bees,sex ed books way kid birds bees
308,308,1107680909430571008,moms love amazing spa treatments home,moms spa treatments home
309,309,1106946741440602113,rounded favorite seuss themed clothing toys little ones love books stories,seuss ones books stories
310,310,1106563959220510720,keep little one looking sharp hot spring fashion trend kids,spring fashion trend kids
311,311,1106344878588522497,going want grab adorable baby moccasins,grab baby moccasins
312,312,1105923206563725318,little princess look adorable gorgeous flower girl dresses,look girl dresses
313,313,1105540807971483653,get ready spring nature inspired crafts kids,spring nature crafts kids
314,314,1105180964978855936,fingerlings released four new narwhal editions cute buy,fingerlings editions
315,315,1104816084316762118,everything tired moms need survive daylight savings,everything moms daylight savings
316,316,1104440866389852160,girl celebrate limited edition barbie clothes accessories girls,girl celebrate edition barbie clothes accessories girls
317,317,1104129094516727809,get kids ready spring break comfortable travel clothes,kids spring break travel clothes
318,318,1103753808910475264,get jump easter rush great gifts toddlers,jump easter rush gifts toddlers
319,319,1103349658464727040,march music schools month celebrate great musical toys kids aggravate,march music schools month toys kids
320,320,1103009115738120193,easy green adorable st patrick day outfits baby,st day baby
321,321,1102656856856690693,wait till see inside meghan markle baby shower gift bags,wait till markle baby gift bags
322,322,1101881179341500416,celebrate birthday one amazing gifts kids,celebrate birthday amazing gifts kids
323,323,1101581110620966913,jason biggs thinks meghan markle needs magical baby gift,jason biggs markle baby gift
324,324,1101542577164242944,captain marvel hits theaters exactly one week empower little superhero great gifts girls,captain marvel theaters week empower gifts girls
